Wholesale price trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20220820114423

Parameters
Date range,01 Jan 2012 - 31 Dec 2021
Region type,Nodes (key nodes)
Time scale,Day
Show,Simple average

Period start,Period end,Region ID,Region,Price ($/MWh)
16/07/2020,17/07/2020,SFD2201,SFD2201 - Stratford,134.94
16/07/2020,17/07/2020,HAY2201,HAY2201 - Haywards,141.30
16/07/2020,17/07/2020,KIK2201,KIK2201 - Kikiwa,157.44
16/07/2020,17/07/2020,ISL2201,ISL2201 - Islington,150.24
16/07/2020,17/07/2020,BEN2201,BEN2201 - Benmore,138.41
16/07/2020,17/07/2020,INV2201,INV2201 - Invercargill,141.87
17/07/2020,18/07/2020,OTA2201,OTA2201 - Otahuhu,130.45
17/07/2020,18/07/2020,WKM2201,WKM2201 - Whakamaru,123.58
17/07/2020,18/07/2020,RDF2201,RDF2201 - Redclyffe,123.81
17/07/2020,18/07/2020,SFD2201,SFD2201 - Stratford,115.39
17/07/2020,18/07/2020,HAY2201,HAY2201 - Haywards,121.32
17/07/2020,18/07/2020,KIK2201,KIK2201 - Kikiwa,134.90
17/07/2020,18/07/2020,ISL2201,ISL2201 - Islington,129.25
17/07/2020,18/07/2020,BEN2201,BEN2201 - Benmore,119.64
17/07/2020,18/07/2020,INV2201,INV2201 - Invercargill,123.90
18/07/2020,19/07/2020,OTA2201,OTA2201 - Otahuhu,107.55
18/07/2020,19/07/2020,WKM2201,WKM2201 - Whakamaru,103.18
18/07/2020,19/07/2020,RDF2201,RDF2201 - Redclyffe,102.99
18/07/2020,19/07/2020,SFD2201,SFD2201 - Stratford,98.91
18/07/2020,19/07/2020,HAY2201,HAY2201 - Haywards,105.32
18/07/2020,19/07/2020,KIK2201,KIK2201 - Kikiwa,117.27
18/07/2020,19/07/2020,ISL2201,ISL2201 - Islington,113.32
18/07/2020,19/07/2020,BEN2201,BEN2201 - Benmore,105.28
18/07/2020,19/07/2020,INV2201,INV2201 - Invercargill,111.25
19/07/2020,20/07/2020,OTA2201,OTA2201 - Otahuhu,101.31
19/07/2020,20/07/2020,WKM2201,WKM2201 - Whakamaru,97.11
19/07/2020,20/07/2020,RDF2201,RDF2201 - Redclyffe,96.82
19/07/2020,20/07/2020,SFD2201,SFD2201 - Stratford,94.27
19/07/2020,20/07/2020,HAY2201,HAY2201 - Haywards,99.29
19/07/2020,20/07/2020,KIK2201,KIK2201 - Kikiwa,109.20
19/07/2020,20/07/2020,ISL2201,ISL2201 - Islington,105.43
19/07/2020,20/07/2020,BEN2201,BEN2201 - Benmore,98.79
19/07/2020,20/07/2020,INV2201,INV2201 - Invercargill,105.25
20/07/2020,21/07/2020,OTA2201,OTA2201 - Otahuhu,108.51
20/07/2020,21/07/2020,WKM2201,WKM2201 - Whakamaru,102.96
20/07/2020,21/07/2020,RDF2201,RDF2201 - Redclyffe,102.80
20/07/2020,21/07/2020,SFD2201,SFD2201 - Stratford,98.77
20/07/2020,21/07/2020,HAY2201,HAY2201 - Haywards,102.86
20/07/2020,21/07/2020,KIK2201,KIK2201 - Kikiwa,112.44
20/07/2020,21/07/2020,ISL2201,ISL2201 - Islington,108.26
20/07/2020,21/07/2020,BEN2201,BEN2201 - Benmore,100.54
20/07/2020,21/07/2020,INV2201,INV2201 - Invercargill,104.17
